START JOB HllUpdateSpeedProfile
Date Time: 2025/02/13 18:54:10 PST
InU	Trials	nS/Set
7053950	16	4.032998949170324
7366255	16	3.937068505298826
7692387	16	4.1942858894124795
8032959	16	4.111492142870392
8388608	16	3.9390039891004562

PROPERTIES:
FileNameDateFormat=yyyyMMdd'_'HHmmssz
HLL_compact=true
HLL_offheap=false
HLL_tgtHllType=HLL8
HLL_useComposite=false
HLL_wrap=false
JobProfile=org.apache.datasketches.characterization.hll.HllUpdateSpeedProfile
LgK=12
OutputFileName=java8/BaseUpdateSpeedProfileHLL8.txt
OutputFileNameData=java8/BaseUpdateSpeedProfileHLL8.tsv
ReadableDateFormat=yyyy/MM/dd HH:mm:ss z
TimeZone=PST
TimeZoneOffset=-28800000
Trials_lgMaxBpU=20
Trials_lgMaxT=24
Trials_lgMaxU=23
Trials_lgMinBpU=4
Trials_lgMinT=4
Trials_lgMinU=0
Trials_UPPO=16

Total Job Time: 0:05:41.967
END JOB HllUpdateSpeedProfile


